cnpj_basico;razao_social;natureza_juridica;qualificacao_responsavel;capital_social;porte_empresa;ente_federativo_responsavel
12707161;OCEANSERV SERVICOS E LOCACAO DE EQUIPAMENTOS LTDA;2062;49;2150000.0;03;
12708846;LAVORO PARTICIPACOES LTDA;2062;49;2642000.0;03;
12711450;S K N EMPREITEIRA E ADMINISTRACAO DE BENS LTDA;2062;49;8300142.27;03;
12712980;CONSTRUTORA CHRISTIANO CINTRA LTDA;2062;49;6500000.0;03;
12713841;FIC COMERCIO DE CARNES E ALIMENTOS LTDA;2062;49;2600000.0;03;
12740605;JOAO MIRANDA NEGOCIOS IMOBILIARIOS LTDA.;2062;49;2197700.0;03;
12741208;RBM EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;5000000.0;03;
12741549;LOTT ADMINISTRADORA DE BENS LTDA;2062;49;2654000.0;03;
12741980;BHZ GESTAO E PROJETOS LTDA;2240;49;2090000.0;03;
12749112;PIAVE INCORPORADORA DE IMOVEIS LTDA;2062;49;2715939.0;03;
12751369;FILTROS SOLUCAO LTDA;2062;49;3600000.0;03;
12752163;CENTRAL CONSTRUCAO E COMERCIO LTDA;2062;49;4000000.0;03;
12753102;GR CONSTRUTORA E INCORPORADORA LTDA;2062;49;15430000.0;03;
12753920;SIN CARD CARTOES LTDA;2062;49;3600000.0;03;
12754975;TRATORSUL - EMPREENDIMENTOS E LOCACAO DE MAQUINAS LTDA;2062;49;10000000.0;03;
12759346;HC INVESTIMENTOS E EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;05;11000000.0;03;
12763423;REI DA FEIRA, LIMPEZA E HIGIENE PESSOAL LTDA;2062;49;3000000.0;03;
12764269;ORIGINAL VIGILANCIA E SEGURANCA LTDA;2062;49;4000000.0;03;
12764852;BLONDINE CERVEJARIA LTDA FALIDO;2062;64;6055500.0;03;
12770794;VENTURA RIVIERA CONSULTORIA IMOBILIARIA LTDA;2062;49;2500000.0;03;
12771442;MHX - LOCACAO DE VEICULOS LTDA;2062;49;2300000.0;03;
12775724;AGRESTE CONSTRUCOES LTDA;2062;49;2500000.0;03;
12779436;PASTIFICIO MESA III INDUSTRIA DE MASSAS LTDA;2062;49;3376967.0;03;
12790233;TRANSPORTE PEREIRA LTDA;2062;49;5000000.0;03;
12790499;CONSTEMA CONSTRUTORA E EMPREENDIMENTOS LTDA;2062;49;2500000.0;03;
12791243;JALA PARTICIPACOES IMOBILIARIAS LTDA;2062;49;2915316.0;03;
12802284;PORTAL DE SANTIAGO EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;05;7365000.0;03;
12811199;CLASSE A PATRIMONIAL LTDA;2062;49;6400000.0;03;
12815802;APR DO BRASIL LTDA;2062;49;6000000.0;03;
12816706;BAMPI INCORPORADORA LTDA;2062;49;3500000.0;03;
12818202;J.E.V. PROJETOS CONSTRUCOES E INCORPORACOES LTDA;2062;49;82500000.0;03;
12819676;EQUIPE MECADIESEL COMERCIO DE PECAS LTDA;2062;49;3000000.0;03;
12825786;MASTERFLAKE INDUSTRIA DE RECICLAGEM LTDA EM RECUPERACAO JUDICIAL;2062;64;7500000.0;03;
12829566;LM MAIA PARTICIPACOES E ADMINISTRACAO LTDA;2062;49;6000000.0;03;
12832855;MOCO CONSTRUTORA LTDA;2062;49;40000000.0;03;
12834965;AGROPECUARIA OMX LTDA;2062;49;3000000.0;03;
12835100;SAJ EMPREENDIMENTOS LTDA;2062;49;2595000.0;03;
12837586;VILAREAL EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;6600000.0;03;
12839488;CONSTRUTORA E INCORPORADORA MIHAIL LTDA;2062;49;3060000.0;03;
12841357;VITORIA INDUSTRIA E COMERCIO LTDA;2062;05;9890550.0;03;
12841984;NEW BUSINESS SERVICOS E LOCACAO EIRELI;2305;65;3000000.0;03;
12842869;NEWSTEC - SERVICO TECNICO EM MONTAGEM, MANUTENCAO DE CALDEIRAS E CONSTRUCOES LTDA;2062;49;2020000.0;03;
12847761;ARMAZEM E DISTRIBUIDORA RR LTDA;2062;49;4000000.0;03;
12851232;CAROLINA GERACAO DE ENERGIA LTDA;2062;05;10000000.0;03;
12851276;BRDS GESTAO DE IMOVEIS LTDA;2062;49;4294000.0;03;
12852180;ALGODOEIRA AGRO-GUERREIRO LTDA.;2062;49;4270000.0;03;
12860776;NOUR - PARTICIPACOES E EMPREENDIMENTOS LTDA.;2062;05;5102000.0;03;
12867290;ECO ENERGY COMERCIO IMPORTACAO EXPORTACAO E AGRONEGOCIOS LTDA;2062;49;10000000.0;03;
12867460;R B C SERVICOS E MEIO AMBIENTE LTDA;2062;49;4780000.0;03;
12868420;SIRIUS ENGENHARIA E CONSTRUCAO LTDA;2062;49;10000000.0;03;
12872837;TRANSCOPA LOGISTICA LTDA;2062;49;5000000.0;03;
12873681;MIAMI LOGISTICA LTDA;2062;49;5000000.0;03;
12878078;SANTOS & SANTOS E ASSOCIADOS LTDA;2062;49;6200000.0;03;
12884121;AD EMPREENDIMENTOS LTDA;2062;49;12000000.0;03;
12888206;2R - EMPREENDIMENTOS IMOBILIARIOS E NEGOCIOS LTDA.;2062;49;2684000.0;03;
12889576;MULTIPLIC EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;3000000.0;03;
12893250;ENGVEL ENGENHARIA E TOPOGRAFIA LTDA;2062;49;2360000.0;03;
12893595;REDE ENEM SERVICOS DE INTERNET LTDA;2062;05;4202000.0;03;
12898077;C&M CONSTRUCOES LTDA;2062;49;2500000.0;03;
12899864;EFICIENTE SERVICOS DE APOIO ADMINISTRATIVO LTDA;2062;49;3000000.0;03;
12903306;RMP ENGENHARIA LTDA;2062;49;2500000.0;03;
12904208;SINAROTA SINALIZACOES LTDA;2062;49;2455000.0;03;
12905758;DEPOSITO DE MALHAS LTDA;2062;49;19000000.0;03;
12909174;GENU AGROPECUARIA LTDA;2062;49;8000000.0;03;
12912530;FAMILIA LEMOS INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;3700000.0;03;
12913287;FATO LOGISTICA LTDA;2062;49;5000000.0;03;
12914530;NEW EXPRESS LOGISTICA LTDA;2062;49;5000000.0;03;
12915247;AGROPECUARIA JGC LTDA;2062;49;6200000.0;03;
12916685;PAPI EMPREENDIMENTOS IMOBILIARIOS E PARTICIPACOES LTDA;2062;49;3451100.0;03;
12917155;ENGECOM CONSTRUTORA LTDA;2062;49;8300000.0;03;
12917743;GEOTECH CONSTRUTORA LTDA;2062;49;2430000.0;03;
12917918;ILUMISUL SOLUCOES URBANAS E LUMINOTECNICA LTDA;2062;49;7000000.0;03;
12920923;A7 - CONSTRUTORA & INCORPORADORA LTDA;2062;49;3000000.0;03;
12921015;SEGCOM DISTRIBUIDORA LTDA;2062;49;2500000.0;03;
12923681;RADIOLA PRODUCOES E EVENTOS LTDA;2062;49;5000000.0;03;
12928590;PRAENGE CONSTRUTORA LTDA;2062;49;3500000.0;03;
12935054;ANT ADMINISTRACAO DE BENS PROPRIOS E PARTICIPACOES LTDA;2062;49;5327201.0;03;
12935848;AGROGEO - AGROPECUARIA LTDA;2062;49;5000000.0;03;
12937552;SERINGUEIRAS BRAOLHOS LTDA;2062;49;3583000.0;03;
12939654;AMAZON PLAZZA HOTEL LTDA;2062;49;2500000.0;03;
12940240;BARRA AVENIDA EMPREENDIMENTOS LTDA;2062;49;2560000.0;03;
12941016;CATTLE SERVICE LTDA;2062;49;2410302.0;03;
12942776;TERMINAL RODOVIARIO NOVENTA LTDA;2062;49;33787300.0;03;
12945115;ELASA CONSTRUCOES LTDA;2062;49;2400000.0;03;
12960168;GRANDE VALE AGROPECUARIA LTDA;2062;49;2110000.0;03;
12961133;HOTEL KINDERMANN LTDA;2062;49;2880000.0;03;
12964035;DFP EMPREENDIMENTOS NEGOCIOS LTDA;2062;49;2500000.0;03;
12965938;ESCOPO CONSTRUTORA LTDA;2062;49;6000000.0;03;
12966087;NEW DEAL PARTICIPACOES LTDA;2062;49;9418416.59;03;
12972426;BELVEDERE AGBF - EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;7500000.0;03;
12972968;CIRQUEIRA CONSTRUCOES LTDA;2062;49;3000000.0;03;
12973088;3A DISTRIBUIDORA DE MEDICAMENTOS LTDA;2062;49;2500000.0;03;
12975831;SEA MASTER TRANSPORTES E LOGISTICA LTDA;2062;49;2500000.0;03;
12976171;MANOEL VIEIRA DE FREITAS JUNIOR LTDA;2062;49;3688760.0;03;
12977353;EMPREENDIMENTOS IMOBILIARIOS DL FIDALGO LTDA;2062;49;2280000.0;03;
12979215;ESCUDO PARTICIPACOES LTDA.;2062;49;5100000.0;03;
12980155;AGROLAB - LABORATORIO DE ANALISES AGROPECUARIA LTDA;2062;49;5000000.0;03;
12981214;J SANTOS MOREIRA LTDA;2062;49;5000000.0;03;
12983012;TRIO ELETRO ELETRONICA CATANDUVA LTDA;2062;49;4000000.0;03;
12985536;VALVILLA PARTICIPACOES LTDA;2062;49;2500000.0;03;
12988931;SASSAROLI & ALPHA, COMERCIO, EMPRESA DE ALIMENTACAO LTDA;2062;49;4795963.0;03;
12989614;UBAI TRANSPORTES LTDA;2062;49;10500000.0;03;
12993139;BDH HOTELARIA E TURISMO LTDA;2062;49;11073272.0;03;
12995802;PROSPERIDADE ADMINISTRADORA DE BENS LTDA;2062;49;5261535.0;03;
12997101;VIVA CONSTRUCOES E INCORPORACOES LTDA;2062;49;10930000.0;03;
12997610;L N S COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;2062;49;3088000.0;03;
12999049;LISIMOB ADMINISTRACAO DE IMOVEIS LTDA;2062;49;2400000.0;03;
13002090;PODIUM LOCACOES DE IMOVEIS LTDA;2062;49;3410000.0;03;
13004148;TRANSVEMASA - TRANSPORTES, VEICULOS E MAQUINAS AGRICOLAS LTDA.;2062;49;3099871.0;03;
13005314;FLOR DE LIS INDUSTRIA E COMERCIO LTDA;2062;49;2127940.0;03;
13006158;FABRICIO MAGALHAES SABINO LTDA;2062;49;5150000.0;03;
13007176;NAZARE PLANEJAMENTO E VENDAS IMOBILIARIAS LTDA EM RECUPERACAO JUDICIAL;2062;64;2509836.0;03;
13007608;HENNING CONSTRUTORA LTDA;2062;49;5000000.0;03;
13008657;ATHENAS GESTAO DE ATIVOS LTDA;2062;49;2250000.0;03;
13009550;IRMAOS BRITTO REPRESENTACOES E COMERCIO LTDA;2062;49;2600000.0;03;
13011279;SCORPII CONSTRUCOES LTDA;2062;49;5800000.0;03;
13014144;LUMIX ENGENHARIA E CONSULTORIA LTDA;2062;49;6000000.0;03;
13014354;MAIS VIDA SOLUCOES EM SAUDE LTDA;2062;49;2500000.0;03;
13014822;SANTAMARIA EMPREENDIMENTOS E PARTICIPACOES LTDA;2062;49;3900000.0;03;
13015025;MIRASOL ANALISE DE CREDITO E SERVICOS DE COBRANCAS LTDA.;2062;49;4680991.7;03;
13017783;CONSTRUTORA J R CONSTRUCOES LTDA;2062;49;2500000.0;03;
13017856;ACV EMPREENDIMENTOS LTDA;2062;49;4800000.0;03;
13020964;C2 PATRIMONIAL SOCIEDADE IMOBILIARIA LTDA;2062;49;2712398.0;03;
13022796;FLORESTAMENTO MARCOS JALIM LTDA;2062;05;6000000.0;03;
13025702;GF CONSTRUCOES E LOCACOES LTDA;2062;49;4000000.0;03;
13027625;FIEL DISTRIBUIDORA DE CARNES LTDA;2062;49;4370867.0;03;
13028118;NOVA ERA AGROPECUARIA LTDA;2062;49;5299600.0;03;
13030070;ECOZ - EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;2500000.0;03;
13032053;T  T PRODUTOS MEDICOS HOSPITALARES LTDA;2062;49;2050000.0;03;
13032541;RHS JOALHERIA E OTICA EIRELI;2305;65;4894079.9;03;
13032721;L F S CALADO;2135;50;2500000.0;03;
13035117;ALGARVE AGROPECUARIA E PARTICIPACOES LTDA;2062;49;7515000.0;03;
13035447;SOLO ALUGUEL DE MAQUINAS E EQUIPAMENTOS COMERCIAIS LTDA;2062;49;4000000.0;03;
13035575;SANTA TERESINHA PARTICIPACOES LTDA;2062;49;4500000.0;03;
13037108;SIRILUA HOTEL & RESTAURANTE LTDA;2062;49;2800000.0;03;
13038204;J. J. SERVICOS ELETRICOS LTDA;2062;49;4311720.0;03;
13040121;FINO PRATO REFEICOES LTDA;2062;49;2500000.0;03;
13043606;PINTO & BARBOSA PARTICIPACOES E INCORPORACOES LTDA;2062;49;2621600.0;03;
13045103;RDC CONSTRUTORA E EMPREENDIMENTOS LTDA;2062;49;10000000.0;03;
13045438;POSTEC COMERCIO E SERVICO EM TECNOLOGIA LTDA;2062;49;3500000.0;03;
13048700;AGROPECUARIA REIZABEL LTDA;2062;49;32500000.0;03;
13048714;AGROPECUARIA DM-MAHAL LTDA;2062;49;4000000.0;03;
13052235;LESPORT ARTIGOS ESPORTIVOS LTDA;2062;49;5500000.0;03;
13053218;JALOTO AGROPECUARIA LTDA;2062;49;13800000.0;03;
13053837;N K S ADMINISTRACAO DE BENS LTDA;2062;49;6020437.04;03;
13054199;GOMES PATRIMONIAL LTDA;2062;49;7843800.0;03;
13054685;CLINICA MEDTECH LTDA;2062;49;4680000.0;03;
13054808;MJH UNIAO EMPREENDIMENTOS LTDA;2062;05;131000000.0;03;
13063840;AGROPECUARIA DIVISA LTDA;2062;49;3450000.0;03;
13066883;ADMINISTRADORA DE BENS MIRAGRA LTDA.;2062;49;2615000.0;03;
13074313;MLI - MEDLINK IMPORT LTDA;2062;05;2373487.0;03;
13074433;MIXER MAGAZINE E UTILIDADES LTDA;2062;49;4000000.0;03;
13079605;STAR SEGUR SERVICOS ADMINISTRATIVOS LTDA;2062;49;6380000.0;03;
13081508;BLINK EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;2174900.0;03;
13081842;SAUDINCORP CONSTRUTORA LTDA.;2062;49;2100000.0;03;
13088073;IDA ADMINISTRACAO BENS PROPRIOS LTDA;2062;49;2400900.0;03;
13090465;ABP ADMINISTRADORA DE BENS PROPRIOS LTDA.;2062;49;3294543.0;03;
13093483;LBT - COMERCIO DE EQUIPAMENTOS EDUCACIONAIS LTDA.;2062;49;3070000.0;03;
13095064;ADSERV CONSTRUTORA LTDA;2062;49;3500000.0;03;
13096820;M A R ADMINISTRADORA DE BENS PROPRIOS LTDA;2062;49;4206000.0;03;
13098613;INVESTBENSDF - EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;3070082.0;03;
13104368;H D F - LOCACAO DE ESTRUTURAS E EVENTOS LTDA;2062;05;7000000.0;03;
13107574;HSI INCORPORADORA FLAMBOYANT LTDA;2062;05;4892777.0;03;
13114064;I.E.D DO BRASIL EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;05;11058515.0;03;
13114336;PORTO VELHO TELECOMUNICACOES LTDA;2062;49;6000000.0;03;
13118840;L. S. GOMES IND. DE ALIM. COMERCIO DIST. CONSTRUCAO SERV. IMPORTACAO E EXPORTACAO LTDA;2062;49;2500000.0;03;
13127127;ALCANCE INCORPORACOES E CONSTRUCOES LTDA;2062;49;4000000.0;03;
13127805;J.C.L CONSTRUCOES LTDA;2062;49;9000000.0;03;
13137683;MADEIRAS KAJI LTDA;2062;49;2500000.0;03;
13139490;THIAGO AMARAL CAMARGO CONSTRUTORA LTDA;2062;49;3900000.0;03;
13147893;EFFICAZ CONSTRUCOES E SINALIZACOES - LTDA;2062;49;5000000.0;03;
13148017;GMCL ADMINISTRACAO DE BENS LTDA;2062;49;4677366.0;03;
13150813;CONSTRUTORA ENCANTADO LTDA;2062;49;4500000.0;03;
13151407;AD4 SOLUCOES CORPORATIVAS LTDA;2062;49;3000000.0;03;
13151409;KONVEM PARTICIPACOES LTDA;2062;49;4790000.0;03;
13157919;MIX ML PROMOCAO DE VENDAS LTDA;2062;49;4415515.93;03;
13159205;MASTER LOGIC INSTALACOES & MONTAGENS INDUSTRIAIS LTDA;2062;49;17000000.0;03;
13169056;DOCTORMED EQUIPAMENTOS E PRODUTOS HOSPITALARES LTDA;2062;49;5000000.0;03;
13172217;C. G. DIAS & CIA. LTDA.;2062;49;13800000.0;03;
13178981;F P N MOTA SOUZA REPRESENTACAO LTDA;2062;49;5000000.0;03;
13179728;PROSURGERY - IMPORTACAO E COMERCIO DE MATERIAL CIRURGICO LTDA;2062;49;2720000.0;03;
13190457;HORIZON LTDA;2062;49;7000000.0;03;
13191295;EHL ENGENHARIA LTDA;2062;05;15000000.0;03;
13191577;COMERCIO IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS POLAR LTDA;2062;49;3000000.0;03;
13192634;GIATTO COMERCIO DE TINTAS LTDA;2062;49;4263024.0;03;
13199459;GLARUS ADMINISTRACAO DE BENS PROPRIOS LTDA.;2062;49;8260000.0;03;
13216447;ANTARES EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;11516740.0;03;
13218529;COMMFIRE COMERCIO E INSTALACOES LTDA;2062;49;5000000.0;03;
13218675;RHINO CONSTRUCOES LTDA;2062;49;3000000.0;03;
13218763;CONTACTO S RECURSOS HUMANOS LTDA;2062;49;3700000.0;03;
13223063;JULIA FARINA ADMINISTRACAO E PARTICIPACOES LIMITADA;2062;49;16421675.0;03;
13230725;FAZENDA DA DIVISA LTDA;2062;49;6000000.0;03;
13234465;QUEIROZ ADMINISTRADORA DE BENS E SERVICOS LTDA;2062;49;2437300.0;03;
13234724;MOREIRA MOUTINHO ENGENHARIA LTDA;2062;49;3247650.0;03;
13238762;ALCIDES BASSO IMOVEIS LTDA;2062;49;4500000.0;03;
13239451;CLARIAN CONSULTORIA E CORRETORA DE SEGUROS LTDA;2062;49;6248000.0;03;
13240131;RNX CONSTRUTORA LTDA;2062;49;5000000.0;03;
13244294;RIBEIRO & MARINHO EMPREENDIMENTOS IMOBILIARIOS LTDA;2240;49;3505000.0;03;
13257194;J.TAVARES EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;3050000.0;03;
13263375;MARINUS SERVICOS ADMINISTRATIVOS LTDA;2062;49;2650000.0;03;
13266355;TAFLAC PARTICIPACOES E EMPREENDIMENTOS IMOBILIARIOS LTDA.;2062;49;8798223.0;03;
13268648;MARLI DOS SANTOS LIMA LTDA;2062;49;3000000.0;03;
13270834;C. A. LOPES MONTEIRO TRANSPORTADORA DE CARGA EPP LTDA;2062;49;3000000.0;03;
13272590;MULT OBRAS SERVICOS E COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA;2062;49;3600000.0;03;
13273366;SEMIA ADMINISTRACAO E PARTICIPACOES LTDA;2062;49;4435000.0;03;
13278086;FLEXTOWER ENGENHARIA E CONSTRUCOES LTDA;2062;49;3500000.0;03;
13281053;VILLAGE HOLDING LTDA;2062;49;4878000.0;03;
13281792;VIACAO CLEBSON TRANSPORTE LTDA;2062;49;2030000.0;03;
13282242;RODO WAVES TRANSPORTES RODOVIARIOS LTDA;2062;49;2500000.0;03;
13282814;GRUPO MRS SERVICOS EMPRESARIAIS LTDA;2062;49;2357800.0;03;
13284213;SUL MAGNETICOS EQUIPAMENTOS INDUSTRIAIS LTDA;2062;49;2400000.0;03;
13287681;MECCAL-TUB INSPECOES TECNICAS E MONTAGENS INDUSTRIAIS LTDA;2062;49;8421000.0;03;
13288291;OKEY - INDUSTRIA E COMERCIO DE DESCARTAVEIS LTDA;2062;49;5000000.0;03;
13288307;FERRETTI INCORPORACOES IMOBILIARIA LTDA;2062;49;4000000.0;03;
13290048;T. JANICE KNOPF REZENDE;2135;50;2970000.0;03;
13292734;BCM CONTROLE DE NEGOCIOS, GESTAO E PARTICIPACOES LTDA;2062;49;2700000.0;03;
13292738;RATC - GERENCIAMENTO E ADMINISTRACAO DE BENS LTDA;2062;49;6793994.0;03;
13295143;D R M CONSTRUTORA E INCORPORADORA LTDA;2062;49;3500000.0;03;
13302143;ANDREY E SOUZA SERVICOS DE CONSTRUCAO CIVIL LTDA;2062;05;2200000.0;03;
13304516;AEROTUR TAXI AEREO LTDA;2062;49;5800000.0;03;
13306478;FLAB'S ADMINISTRADORA DE BENS PROPRIOS LTDA;2240;49;6756630.0;03;
13311186;ANG ADMINISTRADORA DE BENS LTDA;2062;49;20816624.0;03;
13314130;FLORESTAL ENERGETICA BARREIRO LTDA;2062;05;63242000.0;03;
13314305;MR CONSTRUCOES E INCORPORACOES EM GERAL LTDA;2062;49;10000000.0;03;
13314743;SETE TECNOLOGIA E INFORMATICA LTDA;2062;49;7220000.0;03;
13315042;ALDEOTA EDIFICACOES IMOBILIARIAS LTDA;2062;05;3000000.0;03;
13319838;MEDNEX EQUIPAMENTOS MEDICOS LTDA;2062;05;19034547.0;03;
13323450;AGROPECUARIA ANCORA LTDA;2062;49;3200000.0;03;
13328952;INFINITY BUSINESS LTDA;2062;49;2500000.0;03;
13330882;ORCID ADMINISTRACAO DE BENS IMOVEIS LTDA.;2062;49;2223718.0;03;
13335473;SAYONARA COMERCIO E MINERACAO LTDA;2062;49;6936000.0;03;
13342485;MINERACAO ANTONELLI LTDA;2062;49;3068948.0;03;
13343765;KSP CONSTRUTORA CONSULTORIA LTDA;2062;49;11850000.0;03;
13345472;IB-ONLINE INFORMACOES LTDA;2062;49;12382000.0;03;
13348247;LITTLE BOSS COMERCIO DE ALIMENTOS LTDA;2062;05;5358928.0;03;
13351664;TRES PODERES COMERCIO MATERIAL DE CONSTRUCAO LTDA;2062;49;2100000.0;03;
13353495;PROPAG TURISMO LTDA;2062;49;2570000.0;03;
13366314;GRIFON SERVICOS DE ADMINISTRACAO DE OBRAS LTDA;2062;49;2800000.0;03;
13370502;SP&F ADMINISTRACAO DE IMOVEIS PROPRIOS LTDA;2062;05;5316864.0;03;
13370954;FALCAO LOCADORA DE EQUIPAMENTOS LTDA;2062;49;2700000.0;03;
13376093;KGR GESTAO DE RESIDUOS LTDA;2062;49;2200000.0;03;
13382681;ANIMALLTAG TECNOLOGIA EM IDENTIFICACAO LTDA;2062;49;6000000.0;03;
13383051;CCB4 CONSTRUTORA LTDA.;2062;49;10000000.0;03;
13383715;VICTORIA HOLDING LTDA;2062;49;2401052.0;03;
13390534;MILLENIUM PATRIMONIAL E INCORPORACOES LTDA;2062;49;13363682.0;03;
13393031;PAVIART CONSTRUTORA E INCORPORADORA LTDA EM RECUPERACAO JUDICIAL;2062;64;14400000.0;03;
13394859;CLC IMPORTACAO E EXPORTACAO LTDA;2062;49;3367500.0;03;
13396434;SANTA FE FACTORING LTDA;2062;49;3600000.0;03;
13396700;IRMAOS BOMFIM DA SILVA LTDA.;2062;49;2117000.0;03;
13397404;INVEST RIO ADMINISTRADORA DE IMOVEIS PROPRIOS LTDA;2062;49;3924712.0;03;
13403136;BRAZILLIS EMPREENDIMENTOS LTDA;2062;49;4601960.0;03;
13406873;VELOMAX TECNOLOGIA LTDA;2062;49;2575624.0;03;
13407779;PIRACEMA DISTRIBUIDORA DE ALIMENTOS LTDA;2062;49;3000000.0;03;
13410812;TM1 BRAND EXPERIENCE LTDA;2062;49;15000000.0;03;
13417036;MZERO INCORPORADORA E CONSTRUTORA LTDA;2062;49;5000000.0;03;
13419654;INCORPORADORA GRAN-PARA LTDA;2062;49;2500000.0;03;
13419976;KRF ENGENHARIA E INCORPORACAO LTDA;2062;49;6469000.0;03;
13424919;SCCV ENGENHARIA LTDA;2062;49;13610000.0;03;
13429167;BMAM COMERCIO DE AGUAS LTDA;2062;05;2720000.0;03;
13434229;MALTA OPERACOES ELETRICAS LTDA;2062;49;5500000.0;03;
13435712;FARMACIA NEI DROGAS LTDA;2062;49;3100000.0;03;
13437450;NORTE DISTRIBUIDORA ELETROPECAS LTDA;2062;49;2500000.0;03;
13440390;DDA CONSTRUTORA LTDA;2062;49;3600000.0;03;
13447467;ABA-INDUSTRIA E COMERCIO LTDA;2062;49;4500000.0;03;
13452287;H. M. DE OLIVEIRA COMERCIO DE MATERIAS E SERVICOS DE CONSTRUCOES LTDA;2062;49;2500000.0;03;
13452444;AGROPECUARIA NOVA BARREIRO LTDA;2062;49;3070663.0;03;
13455712;EMPAV CONSTRUTORA LTDA;2062;49;11000000.0;03;
13461358;WOLF INCORPORACOES E PARTICIPACOES LTDA;2062;49;3000000.0;03;
13462313;PRIVILEGE ENGENHARIA & CONSTRUCOES LTDA;2062;49;2500000.0;03;
13462659;CACI CONSTRUTORA LTDA;2062;49;3500000.0;03;
13466675;NOVA EXTREME - ADMINISTRACAO DE BENS, CONSULTORIA E ASSESSORIA AERONAUTICA LTDA;2062;49;5000000.0;03;
13467919;AS CASAS EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;6820000.0;03;
13468281;BENSIMON & COMPANHIA LTDA;2062;49;2717000.0;03;
13468972;CARRARA SERVICOS DE SEGURANCA E VIGILANCIA LTDA;2062;49;3000000.0;03;
13471651;CONSILO CONSTRUCOES LTDA;2062;49;3000000.0;03;
13474618;D.L.A ENGENHARIA LTDA;2062;49;2300000.0;03;
13478065;REDENCAO CONSTRUTORA E MATERIAIS DE CONSTRUCAO LTDA;2062;49;3380000.0;03;
13483252;O. S. TERRA CONSTRUCOES LTDA;2062;49;2500000.0;03;
13484335;D & N ENGENHARIA E SERVICOS LTDA;2062;49;4000000.0;03;
13490331;EMPREEMDIMENTOS DWV LTDA;2062;49;20000000.0;03;
13491203;OLIVEIRA & COSTA - EMPREENDIMENTOS IMOBILIARIOS LTDA;2062;49;3800000.0;03;
13492207;BR MOBILE LOCACAO E COMERCIO DE EQUIPAMENTOS LTDA;2062;49;6000000.0;03;
13492967;C COSTA DOS SANTOS LTDA;2062;49;3000000.0;03;
13493278;FIXXAR DO BRASIL PRODUTOS E SERVICOS LTDA;2062;49;2200000.0;03;
13494171;MIRAMAR INCORPORACOES E ADMINISTRACAO DE BENS LTDA;2062;49;2348000.0;03;
13500164;BRITO CONSTRUCOES E SERVICOS LTDA;2062;49;4000000.0;03;
13500739;RIO NEVES LOCACAO, SERVICOS E CONSTRUCOES LTDA;2062;49;4200000.0;03;
13505681;TSA PROCESSAMENTO DE DADOS LTDA;2062;49;6900000.0;03;
13506146;CANAL FELIZ ADMINISTRACAO DE BENS LTDA;2062;49;2176565.0;03;
13506161;LITTLE FEET BUSINESS IMPORTACAO E EXPORTACAO LTDA;2062;49;4638032.31;03;
13507492;AMIANTO COMERCIO DE EQUIPAMENTOS LTDA;2062;49;2600000.0;03;
13509638;IRMAOS PASCHOAL LOCACAO E ADMINISTRACAO DE IMOVEIS LTDA;2062;49;3400000.0;03;
13511553;CONSTRUCOES E INSTALACOES SANTANA LTDA;2062;49;3000000.0;03;
13520673;LK INDUSTRIA DE EPIS LTDA;2062;49;2010000.0;03;
13521602;DLP CONSTRUTORA LTDA;2062;49;2500000.0;03;
13524887;E 3 INCORPORACAO E CONSTRUCAO LTDA;2062;49;3000000.0;03;
13530025;NORTE MANACAPURU ENERGIA SOLAR LTDA;2062;49;4900000.0;03;
13531420;VIA MUNDO ADMINISTRACAO DE BENS E COMERCIO LTDA;2062;05;2010766.0;03;
13532195;SPE CONDOMINIO PARQUE IPE LTDA;2062;05;2622507.12;03;
13534935;MEDICOS ASSOCIADOS AVILA, PINHEIRO & PONTES SERVICOS MEDICOS E DIAGNOSTICOS LTDA;2062;49;2500000.0;03;
13537529;M. D. COMERCIO E SERVICOS LTDA;2062;49;4000000.0;03;
13538051;CARNEIRO SERVICOS AGRICOLAS E TRANSPORTES LTDA;2062;49;3952948.0;03;
13540164;IBN CAPITAL LTDA;2062;49;5600000.0;03;
13542154;MACTER LOCACAO DE MAQUINAS EQUIPAMENTOS LTDA;2062;49;5406900.0;03;
13544963;EXATA CONSTRUTORA LTDA;2062;49;2500000.0;03;
13545480;ZIK COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;2062;49;3000000.0;03;
